Label,Text
1,I saw the same textbook picture the other day but for the life of me cannot remember where I was at .
1,Show her a William Pierce video on YouTube and then explain it to her .
0,Sub 70 I.Q. I would say for sure .
1,Compulsatory Education Off To School A Special Pleader Suspense Girl with Dogs La Pensierosa .
1,Vancouver?
1,How can you advocate for NS and simultaneously declare its CORE defining principle a `` blasphemy '' ?
1,"I'm more of a grappler than a striker , I would lunge out with a windpipe grab and bring them down to the floor .... my record for KO' ing someone with a choke is currently 3 secs"
0,Greece need a man like Adolf Hitler and now is the perfect time to start a national political movement to free Your country from the zionist bankers
1,The email to that account does n't even exist anymore .
0,Major chimp-out at hip hop awards .
1,"Welcome to Stormfront , the largest White Nationalist community on the web ."
1,Solvent soaked patches ∙ brass bore brushes ∙ just could not get perfectly clean .
1,SOS !
1,May the gods and goddesses watch over you both !
1,Also my college did not allow jews or homosexuals .
1,"She is white but looks somewhat below average for a white Swedish girl , I think ."
0,Islam is a false religion however unlike some other false religions it is crude and appeals to crude people such as arabs .
1,I was hoping someone may have come across something published for his age range or reading level .
1,Every time I 've ever taken this test I got roughly around the same spot .
1,Excellent book I have read it several times and after reading this thread I think I will read it once again its well written and a good introduction into what is happening to our people.God Bless David Duke !
1,I guess I got all the brains in the family .
1,"That doesn`t sound to bad , wait till you see 30 kids , 5 of which are white !"
1,I believe this can be higher since I 've read reports that especially whites in the Free State were not counted in the latest census .
1,Slavic peoples make up some 34 % of European population .
1,"On the basis of this argument , the Haitians had to defend themselves from the French who were `` raping the island of Haiti '' to death ."
1,"We all have unique abilities and knowledge , can you imagine if we got together and each of us put together a class for all the children in our specialized field ?"
1,I understand that we are all proud people with very well defined beliefs but fighting amongst each other is really counterproductive .
1,"I remember months ago there was a thread with a complaint about a classmate who wrongfully claimed to be hispanic , just in order to receive affirmative action benefits ."
0,Those Jewish murderers of millions of Whites have been forgiven .
1,"I did both , but i keep watching us go extinct ."
1,It is always nice to meet people who have the same views as yourself .
1,I put that they were good for White youth .
1,I had a great time as usual on Friday night !
1,"good luck NoRemorseNoRegrets , hopefully its good news about your job and lets hope you dont become another figure in a stat !"
1,Home-school your children fast .
1,"I would say more , but I will be bending SF rules ."
1,We have a new line of shirts comming out to help keep the funds comming in for the land base .
0,"He walks upright , and has human arms and legs ."
0,Regurgitation of good info is better than ingestion of jewish-disinformation .
1,The folk im talking about have been shoulder to shoulder with me for a long time and i will continue to show loyalty and respect to them as they have more than earned it 828
1,Just like Mauricio Rua .
0,"Anyways , smearing a single DNA stem with black DNA is horrible ."
1,It was uncomfortable .
1,"Completed over two years ago with a certificate , I attended the University of Pittsburgh and finished at Kansas State University , both nationally ranked universities ."
0,"There will always be survivors , the juden will never let go of the holahoax"
1,"I can tell you that colleges in New York are very liberal , even the Christian or Catholic ones ."
1,Enough is enough .
1,PM me !
0,"When I hear the term `` American '' , I think of yahoos who are every color of the rainbow and who start wars in the Middle East for Israel 's benefit ."
1,Maybe it would give him a better appreciation for math if he actually applied it to something while he was having fun .
1,Chris
1,"the school board is completely blinded to the events that go on with their schools ... i contacted them about the boy with the knife n they were never even informed of the situation nor were the authorities called , eventhough that is what the school policy requires in such situations ..."
1,Try experiencing what a couple of pounds of steel to the face feels like .
1,The parents of these girls have nothing to say about this ?!?
1,All of these events would have made great TV .
0,I would rather have a white person with a high school diploma from an all white high school teach a kid to read than a negro with a college degree not teach a kid to read even while getting paid to do so .
0,Arab militaries are incompetent .
1,a few times ive been told to make kids. i said i have no one to make them with. now i have someone but we do not feel ready to have kids. i belive in quality over quantity. so we would have maybe 2 to 4 .
1,Hello I 'd thought i would join has my other half spends alot of time on here he might start to nottice me abit more
1,I came back because it looked like things had improved .
1,Lady Gaga .
1,"Quoting the guide/historian ( he had a PHD ) here , `` there are 8 beds , each fits one body and it takes roughly 90 mins to completely incinerate a body using the techniques they employed ."
0,Typical i suppose in the eyes of the law he is just another tourist beaten on sydneys streets oh yeah and we all know if it was a poor black fella bashed it would be on the news for weeks on end and mr whitey would be branded a big bad evil racist
1,"Normal hair is no fun Braveheart .... Nature intended us to be white , having normal color hair was just an eXtra ."
0,I am a white female and I am proud of my race. and dating a black would be disgusting
1,The best way I have ever found of dealing with wiggers is to treat them with contempt .
1,"Great Avitar , I need one myself ."
1,Man theres been alot of stuff on the news about it. the last week weve been on the front page of the news paper 3 times and on the news every night .
1,"He was also charged with burglary , larceny and possession of stolen property ."
1,"By per capita take-ins , Norway was the worst in 2001 , but apparently the Norwegians cracked down in 2004 and they 're now lower than Sweden 's rate ."
1,I try to keep up with as many flyers as I can on this site : http://www.whitefreespeech.com/flyers.html And I 'm usually looking for others to add as well .
